Time [s],Packet ID,Address,Read/Write,Len,DataId,Data,Data sum,ACK/NAK
53.789100125,72955,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
53.7999661875,72990,44,W,1,25,88,0,N
53.8011316875,72991,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
53.8039998125,72993,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
53.8112515625,73011,3E,W,1,28,7C,0,N
53.8155548125,73028,3E,W,1,28,7C,0,N
53.8204045,73045,44,W,1,25,88,0,N
53.8389590625,73062,18,W,1,11,30,0,N
53.8402305,73063,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
53.8480348125,73082,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
53.853527,73084,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
53.858386375,73086,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
53.8612758125,73088,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
53.8660029375,73090,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
53.8697821875,73092,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
53.8803426875,73127,44,W,1,25,88,0,N
53.881623,73128,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
53.88468225,73130,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
53.8919245625,73148,3E,W,1,28,7C,0,N
53.896274,73165,3E,W,1,28,7C,0,N
53.9009925,73182,44,W,1,25,88,0,N
53.919292,73199,18,W,1,11,30,0,N
53.920338375,73200,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
53.928145375,73219,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
53.9339186875,73221,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
53.9387834375,73223,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
53.941668375,73225,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
53.9464010625,73227,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
53.9501736875,73229,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
53.96075675,73264,44,W,1,25,88,0,N
53.9620225,73265,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
53.9648844375,73267,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
53.97231725,73285,3E,W,1,28,7C,0,N
53.976630125,73302,3E,W,1,28,7C,0,N
53.9810049375,73319,44,W,1,25,88,0,N
53.999541125,73336,18,W,1,11,30,0,N
54.001102375,73337,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
54.0088744375,73356,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
54.0138946875,73358,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
54.0189385625,73360,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
54.0218226875,73362,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
54.0265568125,73364,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
54.0298615,73366,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
54.0408921875,73401,44,W,1,25,88,0,N
54.0421770625,73402,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
54.045048375,73404,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
54.0526394375,73422,3E,W,1,28,7C,0,N
54.0567926875,73439,3E,W,1,28,7C,0,N
54.0611395,73456,44,W,1,25,88,0,N
54.0794559375,73473,18,W,1,11,30,0,N
54.0807236875,73474,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
54.088995375,73493,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
54.094304375,73495,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
54.0991626875,73497,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
54.1025236875,73499,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
54.1072551875,73501,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
54.1105609375,73503,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
54.1175775,73521,36,W,1,14,6C,0,N
54.12173,73538,44,W,1,25,88,0,N
54.1229946875,73539,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
54.1258906875,73541,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
54.1334510625,73559,3E,W,1,28,7C,0,N
54.13764725,73576,3E,W,1,28,7C,0,N
54.141983125,73593,44,W,1,25,88,0,N
54.1597625625,73610,18,W,1,11,30,0,N
54.1610340625,73611,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
54.1684256875,73629,36,W,1,14,6C,0,N
54.1694240625,73630,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
54.1744428125,73632,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
54.1793070625,73634,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
54.182192375,73636,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
54.1871056875,73638,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
54.1904136875,73640,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
54.2013374375,73675,44,W,1,25,88,0,N
54.2024476875,73676,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
54.205316375,73678,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
54.2125814375,73696,3E,W,1,28,7C,0,N
54.2171731875,73713,3E,W,1,28,7C,0,N
54.2214356875,73730,44,W,1,25,88,0,N
54.2399833125,73747,18,W,1,11,30,0,N
54.2412548125,73748,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
54.2483726875,73766,36,W,1,14,6C,0,N
54.24979925,73767,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
54.2549648125,73769,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
54.259824,73771,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
54.2627125625,73773,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
54.2676238125,73775,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
54.270929625,73777,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
54.281490375,73812,44,W,1,25,88,0,N
54.2831228125,73813,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
54.2861106875,73815,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
54.2933613125,73833,3E,W,1,28,7C,0,N
54.29767875,73850,3E,W,1,28,7C,0,N
54.30234525,73867,44,W,1,25,88,0,N
54.3207988125,73884,18,W,1,11,30,0,N
54.3220696875,73885,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
54.3298735625,73904,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
54.335076125,73906,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
54.3399338125,73908,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
54.3428224375,73910,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
54.3475539375,73912,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
54.3513305,73914,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
54.36191425,73949,44,W,1,25,88,0,N
54.3631739375,73950,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
54.366181375,73952,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
54.3734699375,73970,3E,W,1,28,7C,0,N
54.377815,73987,3E,W,1,28,7C,0,N
54.3821544375,74004,44,W,1,25,88,0,N
54.400849,74021,18,W,1,11,30,0,N
54.4018953125,74022,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
54.409015125,74040,36,W,1,14,6C,0,N
54.410115375,74041,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
54.4151291875,74043,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
54.4201864375,74045,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
54.423076,74047,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
54.42781175,74049,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
54.4311085,74051,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
54.442139375,74086,44,W,1,25,88,0,N
54.4434243125,74087,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
54.4462968125,74089,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
54.4540158125,74107,3E,W,1,28,7C,0,N
54.4583483125,74124,3E,W,1,28,7C,0,N
54.46269375,74141,44,W,1,25,88,0,N
54.48099075,74158,18,W,1,11,30,0,N
54.4822618125,74159,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
54.490537,74178,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
54.4955570625,74180,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
54.5005949375,74182,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
54.5034836875,74184,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
54.5082206875,74186,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
54.511524125,74188,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
54.5185260625,74206,36,W,1,14,6C,0,N
54.5226735,74223,44,W,1,25,88,0,N
54.5239583125,74224,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
54.52682525,74226,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
54.534395625,74244,3E,W,1,28,7C,0,N
54.5385720625,74261,3E,W,1,28,7C,0,N
54.542923625,74278,44,W,1,25,88,0,N
54.5614965625,74295,18,W,1,11,30,0,N
54.5627671875,74296,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
54.5710399375,74315,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
54.57605875,74317,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
54.580922125,74319,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
54.583991,74321,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
54.5887230625,74323,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
54.5920295,74325,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
54.60290625,74360,44,W,1,25,88,0,N
54.604061,74361,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
54.6069285,74363,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
54.61417525,74381,3E,W,1,28,7C,0,N
54.6188928125,74398,3E,W,1,28,7C,0,N
54.6230243125,74415,44,W,1,25,88,0,N
54.6416124375,74432,18,W,1,11,30,0,N
54.6428836875,74433,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
54.65115425,74452,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
54.6561728125,74454,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
54.6610370625,74456,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
54.663921,74458,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
54.668835875,74460,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
54.6721414375,74462,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
54.6830428125,74497,44,W,1,25,88,0,N
54.6841828125,74498,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
54.687050375,74500,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
54.6943170625,74518,3E,W,1,28,7C,0,N
54.698608125,74535,3E,W,1,28,7C,0,N
54.7034521875,74552,44,W,1,25,88,0,N
54.7219926875,74569,18,W,1,11,30,0,N
54.7232741875,74570,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
54.7310751875,74589,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
54.736567125,74591,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
54.7414253125,74593,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
54.744314625,74595,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
54.7490458125,74597,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
54.7528226875,74599,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
54.763383,74634,44,W,1,25,88,0,N
54.7646626875,74635,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
54.76771325,74637,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
54.7749630625,74655,3E,W,1,28,7C,0,N
54.7792753125,74672,3E,W,1,28,7C,0,N
54.784054625,74689,44,W,1,25,88,0,N
54.802272,74706,18,W,1,11,30,0,N
54.8033835,74707,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
54.8111873125,74726,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
54.8169614375,74728,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
54.821820375,74730,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
54.824707875,74732,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
54.8294435,74734,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
54.8332159375,74736,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
54.8438308125,74771,44,W,1,25,88,0,N
54.8450658125,74772,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
54.8479575625,74774,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
54.8553863125,74792,3E,W,1,28,7C,0,N
54.859674,74809,3E,W,1,28,7C,0,N
54.8640454375,74826,44,W,1,25,88,0,N
54.8823266875,74843,18,W,1,11,30,0,N
54.8840713125,74844,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
54.8918726875,74863,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
54.8968905625,74865,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
54.901936625,74867,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
54.9048211875,74869,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
54.9095575625,74871,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
54.912859625,74873,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
54.9238905,74908,44,W,1,25,88,0,N
54.9251753125,74909,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
54.9280480625,74911,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
54.9356966875,74929,3E,W,1,28,7C,0,N
54.9398148125,74946,3E,W,1,28,7C,0,N
54.944167625,74963,44,W,1,25,88,0,N
54.9624725,74980,18,W,1,11,30,0,N
54.9637391875,74981,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
54.9720134375,75000,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
54.9770378125,75002,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
54.9818924375,75004,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
54.9849618125,75006,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
54.989694,75008,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
54.9930338125,75010,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
55.000012875,75028,36,W,1,14,6C,0,N
55.004206125,75045,44,W,1,25,88,0,N
55.005471125,75046,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
55.0083686875,75048,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
55.0155908125,75066,3E,W,1,28,7C,0,N
55.0203903125,75083,3E,W,1,28,7C,0,N
55.0247716875,75100,44,W,1,25,88,0,N
55.0425108125,75117,18,W,1,11,30,0,N
55.0437665,75118,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
55.05126525,75136,36,W,1,14,6C,0,N
55.0521605625,75137,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
55.0571835625,75139,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
55.062042875,75141,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
55.0649270625,75143,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
55.0695573125,75145,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
55.0728621875,75147,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
55.0838705,75182,44,W,1,25,88,0,N
55.085175125,75183,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
55.0880460625,75185,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
55.095293125,75203,3E,W,1,28,7C,0,N
55.1000096875,75220,3E,W,1,28,7C,0,N
55.1041424375,75237,44,W,1,25,88,0,N
55.1229764375,75254,18,W,1,11,30,0,N
55.1242835,75255,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
55.1320593125,75274,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
55.13726725,75276,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
55.142125375,75278,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
55.145014125,75280,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
55.1502146875,75282,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
55.1535188125,75284,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
55.164096625,75319,44,W,1,25,88,0,N
55.1653610625,75320,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
55.1684119375,75322,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
55.1756580625,75340,3E,W,1,28,7C,0,N
55.1799701875,75357,3E,W,1,28,7C,0,N
55.1846388125,75374,44,W,1,25,88,0,N
55.2036064375,75391,18,W,1,11,30,0,N
55.20487775,75392,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
55.2126850625,75411,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
55.21789325,75413,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
55.22275775,75415,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
55.2256426875,75417,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
55.2303748125,75419,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
55.234147125,75421,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
55.2447110625,75456,44,W,1,25,88,0,N
55.245996625,75457,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
55.24885875,75459,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
55.256294125,75477,3E,W,1,28,7C,0,N
55.2606045625,75494,3E,W,1,28,7C,0,N
55.26497275,75511,44,W,1,25,88,0,N
55.2839224375,75528,18,W,1,11,30,0,N
55.2849938125,75529,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
55.2927963125,75548,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
55.298099125,75550,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
55.3029273125,75552,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
55.3058158125,75554,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
55.3105524375,75556,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
55.3138499375,75558,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
55.324873625,75593,44,W,1,25,88,0,N
55.3261685625,75594,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
55.3290373125,75596,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
55.3367519375,75614,3E,W,1,28,7C,0,N
55.3410648125,75631,3E,W,1,28,7C,0,N
55.3454258125,75648,44,W,1,25,88,0,N
55.36372225,75665,18,W,1,11,30,0,N
55.3649926875,75666,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
55.372582125,75684,36,W,1,14,6C,0,N
55.3736796875,75685,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
55.3787046875,75687,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
55.383744375,75689,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
55.3866279375,75691,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
55.3913650625,75693,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
55.3946698125,75695,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
55.40163825,75713,36,W,1,14,6C,0,N
55.405841625,75730,44,W,1,25,88,0,N
55.4071063125,75731,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
55.4100030625,75733,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
55.4176135,75751,3E,W,1,28,7C,0,N
55.421726375,75768,3E,W,1,28,7C,0,N
55.4260961875,75785,44,W,1,25,88,0,N
55.4441291875,75802,18,W,1,11,30,0,N
55.445400125,75803,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
55.4528791875,75821,36,W,1,14,6C,0,N
55.4537896875,75822,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
55.458813375,75824,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
55.4636713125,75826,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
55.4670291875,75828,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
55.4717606875,75830,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
55.4750673125,75832,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
55.485996625,75867,44,W,1,25,88,0,N
55.487097875,75868,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
55.4899646875,75870,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
55.4972175,75888,3E,W,1,28,7C,0,N
55.501876,75905,3E,W,1,28,7C,0,N
55.50609675,75922,44,W,1,25,88,0,N
55.524139875,75939,18,W,1,11,30,0,N
55.5253903125,75940,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
55.532804625,75958,36,W,1,14,6C,0,N
55.5337813125,75959,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
55.53880175,75961,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
55.5436659375,75963,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
55.5465493125,75965,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
55.551176625,75967,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
55.5544831875,75969,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
55.565035,76004,44,W,1,25,88,0,N
55.5667996875,76005,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
55.56966625,76007,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
55.5769084375,76025,3E,W,1,28,7C,0,N
55.5812423125,76042,3E,W,1,28,7C,0,N
55.585971875,76059,44,W,1,25,88,0,N
55.6040821875,76076,18,W,1,11,30,0,N
55.6053536875,76077,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
55.6131546875,76096,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
55.6184289375,76098,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
55.623292125,76100,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
55.626181625,76102,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
55.6309036875,76104,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
55.6346760625,76106,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
55.6452276875,76141,44,W,1,25,88,0,N
55.6465225625,76142,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
55.64985875,76144,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
55.657107,76162,3E,W,1,28,7C,0,N
55.66141925,76179,3E,W,1,28,7C,0,N
55.6659948125,76196,44,W,1,25,88,0,N
55.68446625,76213,18,W,1,11,30,0,N
55.685554,76214,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
55.6933560625,76233,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
55.6986615,76235,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
55.703708125,76237,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
55.7065923125,76239,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
55.711329375,76241,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
55.7146274375,76243,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
55.7256615,76278,44,W,1,25,88,0,N
55.72695125,76279,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
55.729813375,76281,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
55.7375296875,76299,3E,W,1,28,7C,0,N
55.7418425625,76316,3E,W,1,28,7C,0,N
55.7462305,76333,44,W,1,25,88,0,N
55.7645111875,76350,18,W,1,11,30,0,N
55.766224375,76351,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
55.7740566875,76370,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
55.7793628125,76372,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 89 D6,63,
55.78443575,76374,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
55.7872895,76376,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
55.7920253125,76378,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
55.7953314375,76380,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
55.8023548125,76398,36,W,1,14,6C,0,N
55.8065136875,76415,44,W,1,25,88,0,N
55.8077785,76416,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
